sample,frame_ms
1116,6.649802
1117,6.670599
1118,3.339704
1119,20.020300
1120,3.352197
1121,9.974100
1122,3.330003
1123,6.652098
1124,6.662599
1125,6.662202
1126,3.367297
1127,9.991299
1128,3.330003
1129,6.665703
1130,10.008200
1131,3.329996
1132,6.657100
1133,6.653302
1134,3.345599
1135,6.680300
1136,6.679202
1137,6.634297
1138,3.336600
1139,6.689598
1140,6.640802
1141,3.330003
1142,6.681399
1143,6.670096
1144,6.662202
1145,3.330003
1146,6.679096
1147,6.650503
1148,3.329996
1149,6.655605
1150,6.676999
1151,3.330003
1152,10.006190
1153,3.330003
1154,6.688400
1155,6.642099
1156,3.330003
1157,6.654698
1158,6.708602
1159,6.641596
1160,3.330003
1161,6.658801
1162,6.684800
1163,6.658000
1164,6.709198
1165,3.330003
1166,6.641100
1167,6.666100
1168,6.658199
1169,3.329996
1170,6.680902
1171,6.648200
1172,3.348299
1173,6.653401
1174,6.644501
1175,20.016300
1176,3.344799
1177,6.686798
1178,6.640001
1179,3.337805
1180,10.018800
1181,3.329996
1182,6.666405
1183,6.642396
1184,6.678302
1185,6.655301
1186,3.329996
1187,6.683999
1188,6.669303
1189,6.670599
1190,6.628898
1191,3.370904
1192,9.971798
1193,3.330003
1194,6.686897
1195,6.675404
1196,6.643800
1197,3.329996
1198,6.690703
1199,6.653897
1200,3.330003
1201,6.672400
1202,6.702600
1203,3.329996
1204,6.655102
1205,6.657802
1206,6.657497
1207,6.669203
1208,6.676502
1209,6.669700
1210,6.674100
1211,3.329996
1212,9.978798
1213,3.330003
1214,6.659503
1215,6.681498
1216,6.671202
1217,6.658596
1218,3.330003
1219,10.029000
1220,3.330003
1221,6.645897
1222,6.676304
1223,3.329996
1224,6.666901
1225,6.677600
1226,3.330003
1227,6.635197
1228,6.698200
1229,6.655803
1230,6.669097
1231,6.642000
1232,3.341199
1233,9.994905
1234,3.339498
1235,10.009000
1236,6.679202
1237,6.674398
1238,6.633199
1239,6.664703
1240,6.692397
1241,6.648002
1242,6.676098
1243,6.658298
1244,6.673306
1245,6.644799
1246,3.338698
1247,6.659899
1248,6.677098
1249,3.330003
1250,6.681704
1251,6.661395
1252,6.650702
1253,3.330003
1254,6.685700
1255,6.656101
1256,3.329996
1257,6.665001
1258,6.670897
1259,6.645004
1260,3.370897
1261,9.967900
1262,3.343601
1263,6.664498
1264,6.657299
1265,6.668403
1266,3.330003
1267,6.718297
1268,6.622704
1269,3.336898
1270,10.003900
1271,3.330003
1272,10.033300
1273,3.330003
1274,6.632100
1275,6.672598
1276,3.330003
1277,6.704897
1278,6.624802
1279,3.384701
1280,9.967496
1281,3.330003
1282,10.012000
1283,6.634106
1284,3.358496
1285,9.983702
1286,3.329996
1287,6.650000
1288,6.716801
1289,6.618105
1290,3.364399
1291,6.681300
1292,6.646896
1293,6.684701
1294,6.645599
1295,6.690604
1296,6.627197
1297,3.338301
1298,6.677700
1299,6.667000
1300,3.330003
1301,6.666100
1302,6.666801
1303,3.329996
1304,6.657604
1305,6.670798
1306,3.330003
1307,6.675900
1308,6.685899
1309,6.671499
1310,6.637798
1311,3.338903
1312,6.698498
1313,10.006300
1314,3.330003
1315,6.634297
1316,3.330003
1317,10.002700
1318,3.329996
1319,6.713003
1320,6.614697
1321,3.330003
1322,6.675900
1323,6.654301
1324,3.342000
1325,6.679996
1326,6.648604
1327,3.330003
1328,6.711600
1329,6.650596
1330,6.646400
1331,20.011600
1332,3.369699
1333,9.954003
1334,3.354500
1335,6.688095
1336,6.621804
1337,3.351197
1338,6.658900
1339,6.675702
1340,6.635501
1341,3.346797
1342,10.018900
1343,3.330003
1344,6.664598
1345,6.651502
1346,3.329996
1347,10.046900
1348,3.330003
1349,6.649199
1350,6.649901
1351,3.329996
1352,6.668998
1353,6.649100
1354,3.335006
1355,6.675694
1356,6.680902
1357,6.643198
1358,3.338903
1359,6.725999
1360,6.614002
1361,3.329996
1362,6.647002
1363,6.675099
1364,6.679599
1365,6.669303
1366,3.330003
1367,6.677296
1368,6.646903
1369,3.336501
1370,6.707696
1371,6.642099
1372,6.649305
1373,3.329996
1374,6.694402
1375,6.665498
1376,3.330003
1377,6.665795
1378,6.663705
1379,3.329996
1380,6.673306
1381,6.658199
1382,3.337500
1383,6.625298
1384,6.696797
1385,19.994710
1386,3.329996
1387,6.639498
1388,6.706002
1389,6.653501
1390,3.346698
1391,6.675099
1392,6.646400
1393,3.330003
1394,6.684701
1395,6.646301
1396,3.351396
1397,10.012800
1398,3.329996
1399,6.663400
1400,6.642198
1401,3.335806
1402,6.697796
1403,6.648498
1404,6.653805
1405,3.329996
1406,6.660006
1407,6.689895
1408,3.330003
1409,6.660800
1410,6.680697
1411,3.330003
1412,6.663201
1413,6.632497
1414,6.664598
1415,6.716206
1416,6.623200
1417,3.339697
1418,9.995202
1419,3.338400
1420,20.014990
1421,3.330003
1422,6.677197
1423,6.648406
1424,3.329996
1425,6.679705
1426,6.669799
1427,3.329996
1428,6.683305
1429,6.647399
1430,3.338400
1431,6.645897
1432,6.691702
1433,9.998300
1434,3.330003
1435,23.329900
1436,6.668403
1437,6.660800
1438,6.690200
1439,6.650198
1440,6.662401
1441,13.329900
1442,3.330003
1443,6.674200
1444,6.658100
1445,6.676601
1446,10.002100
1447,3.330003
