time,elapsed,local,host,sean,pick,charged,held,s2charges,ultcharge,grounded,casterY,pose,craters,craterX,craterZ,embers,fireFlight,shoeState,shoeX,shoeY,shoeZ,frontStun,chargeRemaining,wallTime
22.3003340093916,12.75786,1,0,1,2,1,1,1,15,1,0.12,-1,0,0,0,2,0,1,0.5647082,1.31344,-7.442726,0,9.282931,63925000044.5794
22.3505390418073,12.79785,1,0,1,2,1,1,1,15,1,0.12,-1,0,0,0,2,0,1,0.5647082,1.31344,-7.442726,0,9.232894,63925000044.6295
22.4172069423025,12.87784,1,0,1,2,1,1,1,15,1,0.12,-1,0,0,0,2,0,1,0.5647082,1.31344,-7.442726,0,9.166225,63925000044.6955
22.4838745437687,12.95782,1,0,1,2,1,1,1,15,1,0.12,-1,0,0,0,2,0,1,0.5647082,1.31344,-7.442726,0,9.099557,63925000044.7629
22.5505430364547,13.01781,1,0,1,2,1,1,1,15,1,0.12,-1,0,0,0,2,0,1,0.5647082,1.31344,-7.442726,0,9.032888,63925000044.8294
22.6202521575366,13.0978,1,0,1,2,1,1,1,15,1,0.12,-1,0,0,0,2,0,1,0.5647082,1.31344,-7.442726,0,8.96622,63925000044.9012
22.6703971521681,13.13779,1,0,1,2,1,1,1,15,1,0.12,-1,0,0,0,2,0,1,0.5647082,1.31344,-7.442726,0,8.912894,63925000044.9501
22.7205643194107,13.19778,1,0,1,2,1,1,1,15,1,0.12,-1,0,0,0,2,0,1,0.5647082,1.31344,-7.442726,0,8.862893,63925000044.9993
22.7872320184795,13.25777,1,0,1,2,1,1,1,15,1,0.12,-1,0,0,0,2,0,1,0.5647082,1.31344,-7.442726,0,8.796226,63925000045.0664
22.8538999070538,13.31776,1,0,1,2,1,1,1,15,1,0.12,-1,0,0,0,2,0,1,0.5647082,1.31344,-7.442726,0,8.729558,63925000045.1324
22.9205695290988,13.39775,1,0,1,2,1,1,1,15,1,0.12,-1,0,0,0,2,0,1,0.5647082,1.31344,-7.442726,0,8.66289,63925000045.1996
22.9869100949479,13.45774,1,0,1,2,1,1,1,15,1,0.12,-1,0,0,0,2,0,1,0.5647082,1.31344,-7.442726,0,8.596219,63925000045.2667
23.053082783365,13.51773,1,0,1,2,1,1,1,15,1,0.12,-1,0,0,0,2,0,1,0.5647082,1.31344,-7.442726,0,8.529546,63925000045.3324
23.1190846990546,13.59772,1,0,1,2,1,1,1,15,1,0.12,-1,0,0,0,2,0,1,0.5647082,1.31344,-7.442726,0,8.462705,63925000045.4001
23.185086607368,13.61771,1,0,1,2,1,1,1,15,1,0.12,-1,0,0,0,2,0,1,0.5647082,1.31344,-7.442726,0,8.396038,63925000045.4667
23.2510879329716,13.6777,1,0,1,2,1,1,1,15,1,0.12,-1,0,0,0,2,0,1,0.5647082,1.31344,-7.442726,0,8.32937,63925000045.5323
23.3170893507761,13.75769,1,0,1,2,1,1,1,15,1,0.12,-1,0,0,0,2,0,1,0.5647082,1.31344,-7.442726,0,8.2627,63925000045.5993
23.3834236262677,13.81768,1,0,1,2,1,1,1,15,1,0.12,-1,0,0,0,2,0,1,0.5647082,1.31344,-7.442726,0,8.196033,63925000045.6666
23.4335918975001,13.87767,1,0,1,2,1,1,1,15,1,0.12,-1,0,0,0,2,0,1,0.5647082,1.31344,-7.442726,0,8.146032,63925000045.7163
23.5002601166752,13.93766,1,0,1,2,1,1,1,15,1,0.12,-1,0,0,0,2,0,1,0.5647082,1.31344,-7.442726,0,8.079364,63925000045.7826
23.56692820852,14.01765,1,0,1,2,1,1,1,15,1,0.12,-1,0,0,0,2,0,1,0.5647082,1.31344,-7.442726,0,8.012696,63925000045.8501
23.6335970197928,14.09763,1,0,1,2,1,1,1,15,1,0.12,-1,0,0,0,2,0,1,0.5647082,1.31344,-7.442726,0,7.946028,63925000045.9166
23.7002654140567,14.15762,1,0,1,2,1,1,1,15,1,0.12,-1,0,0,0,2,0,1,0.5647082,1.31344,-7.442726,0,7.87936,63925000045.9836
23.7669335018036,14.21761,1,0,1,2,1,1,1,15,1,0.12,-1,0,0,0,2,0,1,0.5647082,1.31344,-7.442726,0,7.812692,63925000046.0498
23.8336019959052,14.2976,1,0,1,2,1,1,1,15,1,0.12,-1,0,0,0,2,0,1,0.5647082,1.31344,-7.442726,0,7.746023,63925000046.1169
23.9002707013612,14.35759,1,0,1,2,1,1,1,15,1,0.12,-1,0,0,0,2,0,1,0.5647082,1.31344,-7.442726,0,7.679355,63925000046.1834
23.9666248619122,14.41758,1,0,1,2,1,1,1,15,1,0.12,-1,0,0,0,2,0,1,0.5647082,1.31344,-7.442726,0,7.612668,63925000046.2495
24.016793535271,14.47757,1,0,1,2,1,1,1,15,1,0.12,-1,0,0,0,2,0,1,0.5647082,1.31344,-7.442726,0,7.562666,63925000046.2996
24.0836063148019,14.53756,1,0,1,2,1,1,1,15,1,0.12,-1,0,0,0,2,0,1,0.5647082,1.31344,-7.442726,0,7.495853,63925000046.3665
24.1502753171635,14.59755,1,0,1,2,1,1,1,15,1,0.12,-1,0,0,0,2,0,1,0.5647082,1.31344,-7.442726,0,7.429185,63925000046.4324
24.2169426220407,14.67754,1,0,1,2,1,1,1,15,1,0.12,-1,0,0,0,2,0,1,0.5647082,1.31344,-7.442726,0,7.362517,63925000046.4994
24.2836118194213,14.71753,1,0,1,2,1,1,1,15,1,0.12,-1,0,0,0,2,0,1,0.5647082,1.31344,-7.442726,0,7.295848,63925000046.5665
24.3502789230024,14.77752,1,0,1,2,1,1,1,15,1,0.12,-1,0,0,0,2,0,1,0.5647082,1.31344,-7.442726,0,7.229181,63925000046.6323
24.416948778027,14.85751,1,0,1,2,1,1,1,15,1,0.12,-1,0,0,0,2,0,1,0.5647082,1.31344,-7.442726,0,7.16251,63925000046.6996
24.4836317496685,14.93749,1,0,1,2,1,1,1,15,1,0.12,-1,0,0,0,2,0,1,0.5647082,1.31344,-7.442726,0,7.095829,63925000046.7665
24.5502985638877,14.99748,1,0,1,2,1,1,1,15,1,0.12,-1,0,0,0,2,0,1,0.5647082,1.31344,-7.442726,0,7.029161,63925000046.8325
24.6169674728562,15.07747,1,0,1,2,1,1,1,15,1,0.12,-1,0,0,0,2,0,1,0.5647082,1.31344,-7.442726,0,6.962493,63925000046.8995
24.6836418328558,15.13746,1,0,1,2,1,1,1,15,1,0.12,-1,0,0,0,2,0,1,0.5647082,1.31344,-7.442726,0,6.895818,63925000046.9657
24.7504469988992,15.19745,1,0,1,2,1,1,1,15,1,0.12,-1,0,0,0,2,0,1,0.5647082,1.31344,-7.442726,0,6.829013,63925000047.0326
24.8171287493904,15.25744,1,0,1,2,1,1,1,15,1,0.12,-1,0,0,0,2,0,1,0.5647082,1.31344,-7.442726,0,6.762331,63925000047.1004
24.8837959498664,15.35742,1,0,1,2,1,1,1,15,1,0.12,-1,0,0,0,2,0,1,0.5647082,1.31344,-7.442726,0,6.695663,63925000047.1656
24.9505308264804,15.41741,1,0,1,2,1,1,1,15,1,0.12,-1,0,0,0,2,0,1,0.5647082,1.31344,-7.442726,0,6.62893,63925000047.233
25.016533330412,15.4974,1,0,1,2,1,1,1,15,1,0.12,-1,0,0,0,2,0,1,0.5647082,1.31344,-7.442726,0,6.56226,63925000047.2995
25.0825346486395,15.55739,1,0,1,2,1,1,1,15,1,0.12,-1,0,0,0,2,0,1,0.5647082,1.31344,-7.442726,0,6.495592,63925000047.3665
25.148535574091,15.59738,1,0,1,2,1,1,1,15,1,0.12,-1,0,0,0,2,0,1,0.5647082,1.31344,-7.442726,0,6.428925,63925000047.4328
25.2145380853986,15.67737,1,0,1,2,1,1,1,15,1,0.12,-1,0,0,0,2,0,1,0.5647082,1.31344,-7.442726,0,6.362256,63925000047.4995
25.2805393058931,15.73736,1,0,1,2,1,1,1,15,1,0.12,-1,0,0,0,2,0,1,0.5647082,1.31344,-7.442726,0,6.295589,63925000047.5661
25.3465399289255,15.77735,1,0,1,2,1,1,1,15,1,0.12,-1,0,0,0,2,0,1,0.5647082,1.31344,-7.442726,0,6.22892,63925000047.6326
25.4125448116412,15.85734,1,0,1,2,1,1,1,15,1,0.12,-1,0,0,0,2,0,1,0.5647082,1.31344,-7.442726,0,6.162252,63925000047.7004
25.4785460339797,15.91733,1,0,1,2,1,1,1,15,1,0.12,-1,0,0,0,2,0,1,0.5647082,1.31344,-7.442726,0,6.095582,63925000047.766
25.544695858409,15.97732,1,0,1,2,1,1,1,15,1,0.12,-1,0,0,0,2,0,1,0.5647082,1.31344,-7.442726,0,6.028763,63925000047.8326
25.6106965810185,16.0573,1,0,1,2,1,1,1,15,1,0.12,-1,0,0,0,2,0,1,0.5647082,1.31344,-7.442726,0,5.962095,63925000047.901
25.6767947249798,16.11729,1,0,1,2,1,1,1,15,1,0.12,-1,0,0,0,2,0,1,0.5647082,1.31344,-7.442726,0,5.895427,63925000047.966
25.7427958458972,16.17728,1,0,1,2,1,1,1,15,1,0.12,-1,0,0,0,2,0,1,0.5647082,1.31344,-7.442726,0,5.828663,63925000048.0329
25.808829436296,16.27727,1,0,1,2,1,1,1,15,1,0.12,-1,0,0,0,2,0,1,0.5647082,1.31344,-7.442726,0,5.761962,63925000048.1007
