time,elapsed,local,host,charge,windup,active,remaining,circles,sky,frontStun,rearStun,casterStun,frontElement,centreX,centreZ,casterX,casterZ,gameTime,realTime,frameDelta,frontX,frontZ,rearX,rearZ,phaister,charIndex,heroMode,roomPick,castAge
37.73789168436,23.59604,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-8,3.65868018707483,7.03747720068027,0.003146804,3.5,-8,0,7,1,5,1,5,-1
37.7885536633378,23.65603,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-8,3.7093039824263,7.08805270068027,0.0031795,3.5,-8,0,7,1,5,1,5,-1
37.8409138786017,23.71602,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-8,3.76170598781179,7.14138410068027,0.0035437,3.5,-8,0,7,1,5,1,5,-1
37.8913855997326,23.75601,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-8,3.81212188208617,7.19191300068027,0.005030995,3.5,-8,0,7,1,5,1,5,-1
37.9446722595456,23.816,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-8,3.86546448412698,7.24447020068027,0.004687103,3.5,-8,0,7,1,5,1,5,-1
37.9975535560298,23.856,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-8,3.91873588435374,7.29746950068027,0.003504698,3.5,-8,0,7,1,5,1,5,-1
38.0504876679477,23.91599,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-8,3.97220468395692,7.35093400068027,0.003323399,3.5,-8,0,7,1,5,1,5,-1
38.1037102632217,23.97598,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-8,4.02596488095238,7.40487130068027,0.003959694,3.5,-8,0,7,1,5,1,5,-1
38.1542727315209,24.01597,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-8,4.07703808106576,7.45623060068027,0.004706498,3.5,-8,0,7,1,5,1,5,-1
38.2070356763216,24.07596,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-8,4.13033398526077,7.50888470068027,0.003207504,3.5,-8,0,7,1,5,1,5,-1
38.261702091444,24.13595,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-8,4.18555258645125,7.56460150068027,0.0055321,3.5,-8,0,7,1,5,1,5,-1
38.3129490424266,24.17594,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-8,4.23731718395692,7.61589550068027,0.003366801,3.5,-8,0,7,1,5,1,5,-1
38.3649212710878,24.23593,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-8,4.28981438492063,7.66908100068027,0.003198002,3.5,-8,0,7,1,5,1,5,-1
38.417995071571,24.29592,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-8,4.34342428429705,7.72295420068027,0.003607001,3.5,-8,0,7,1,5,1,5,-1
38.4716012972353,24.33591,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-8,4.39736068594104,7.77640590068027,0.0035911,3.5,-8,0,7,1,5,1,5,-1
38.5221155156676,24.3959,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-8,4.44790128259637,7.82663260068027,0.003298902,3.5,-8,0,7,1,5,1,5,-1
38.5728555701689,24.4359,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-8,4.49867628259637,7.87760320068027,0.003329195,3.5,-8,0,7,1,5,1,5,-1
38.6235553735953,24.49589,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-8,4.54935408163265,7.92842580068027,0.003058695,3.5,-8,0,7,1,5,1,5,-1
38.6758280260481,24.55588,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-8,4.60161738236961,7.98090290068027,0.003067801,3.5,-8,0,7,1,5,1,5,-1
38.726720849042,24.59587,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-8,4.6524822845805,8.03119060068027,0.0035928,3.5,-8,0,7,1,5,1,5,-1
38.7799192595195,24.65586,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-8,4.70567318594104,8.08446590068027,0.0037973,3.5,-8,0,7,1,5,1,5,-1
38.8345788356817,24.71585,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-8,4.760404180839,8.13974020068027,0.004798398,3.5,-8,0,7,1,5,1,5,-1
38.8861817405924,24.75584,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-8,4.8119495819161,8.19066620068027,0.002412698,3.5,-8,0,7,1,5,1,5,-1
38.9365169690565,24.81583,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,4.86228448129252,8.24148540068027,0.0036571,3.5,-8,0,7,1,5,1,5,-1
38.9870993675167,24.85583,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,4.91249668367347,8.29124320068027,0.0029991,3.5,-8,0,7,1,5,1,5,-1
39.037759456657,24.91582,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,4.96278658588435,8.34274630068027,0.003141801,3.5,-8,0,7,1,5,1,5,-1
39.0894015796614,24.95581,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,5.01444528769841,8.39318390068027,0.003037202,3.5,-8,0,7,1,5,1,5,-1
39.140212231862,25.0158,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,5.0652068877551,8.44396310068027,0.004355704,3.5,-8,0,7,1,5,1,5,-1
39.1916122762711,25.05579,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,5.11662558106576,8.49515000068027,0.003249894,3.5,-8,0,7,1,5,1,5,-1
39.2442481350751,25.11578,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,5.16927638180272,8.54809500068027,0.002933298,3.5,-8,0,7,1,5,1,5,-1
39.2950336500738,25.17577,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,5.22004528769841,8.59953620068027,0.003392701,3.5,-8,0,7,1,5,1,5,-1
39.3470850054749,25.21577,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,5.27213068310658,8.65093970068027,0.003006101,3.5,-8,0,7,1,5,1,5,-1
39.4006264362802,25.27576,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,5.32563438208617,8.70467700068027,0.003757901,3.5,-8,0,7,1,5,1,5,-1
39.4536242689813,25.31575,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,5.37864708758503,8.75724890068027,0.002998505,3.5,-8,0,7,1,5,1,5,-1
39.5053547959418,25.37574,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,5.43037408588435,8.80908440068027,0.003150801,3.5,-8,0,7,1,5,1,5,-1
39.5581155287769,25.43573,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,5.48317938633787,8.86268900068027,0.003298703,3.5,-8,0,7,1,5,1,5,-1
39.6081882341175,25.47572,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,5.53319208475057,8.91189960068027,0.003748299,3.5,-8,0,7,1,5,1,5,-1
39.6616696341701,25.53571,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,5.58672848639456,8.96568820068027,0.004526899,3.5,-8,0,7,1,5,1,5,-1
39.7143685596033,25.57571,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,5.63943418367347,9.01827610068027,0.004827197,3.5,-8,0,7,1,5,1,5,-1
39.7665168878126,25.6357,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,5.69157698412698,9.07051500068027,0.003012599,3.5,-8,0,7,1,5,1,5,-1
39.8187435709607,25.69569,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,5.74376508645125,9.12271660068027,0.003847704,3.5,-8,0,7,1,5,1,5,-1
39.8706648300347,25.73568,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,5.79569238236961,9.17443150068027,0.002575,3.5,-8,0,7,1,5,1,5,-1
39.923928695439,25.79567,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,5.84896828231293,9.22790470068027,0.003945096,3.5,-8,0,7,1,5,1,5,-1
39.9757851349927,25.85566,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,5.90107568735828,9.28072980068027,0.003701601,3.5,-8,0,7,1,5,1,5,-1
40.0276113718857,25.89565,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,5.95288778344671,9.33161100068027,0.003581902,3.5,-8,0,7,1,5,1,5,-1
40.077733847866,25.95564,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,6.00304378543084,9.38253600068027,0.003245798,3.5,-8,0,7,1,5,1,5,-1
40.1282113646475,25.99564,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,6.05350948129252,9.43236110068027,0.003267496,3.5,-8,0,7,1,5,1,5,-1
40.1808825754809,26.05564,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,6.10618338293651,9.48482890068027,0.003869097,3.5,-8,0,7,1,5,1,5,-1
40.2313318505596,26.09564,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,6.15659618764172,9.53554060068027,0.003194501,3.5,-8,0,7,1,5,1,5,-1
40.2830633051918,26.15564,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,6.20837208758503,9.58717420068027,0.003783404,3.5,-8,0,7,1,5,1,5,-1
40.3341367964392,26.19564,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,6.25944728599773,9.63798520068027,0.002943601,3.5,-8,0,7,1,5,1,5,-1
40.385958239454,26.25564,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,6.31126948696145,9.69011820068027,0.003034106,3.5,-8,0,7,1,5,1,5,-1
40.4386199247154,26.31564,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,6.36393028628118,9.74243140068027,0.0032259,3.5,-8,0,7,1,5,1,5,-1
40.4897490528265,26.35564,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,6.41501838151927,9.79398840068027,0.003259495,3.5,-8,0,7,1,5,1,5,-1
40.542331455249,26.41565,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,6.4676116850907,9.84677580068027,0.002871301,3.5,-8,0,7,1,5,1,5,-1
40.594410316026,26.45565,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,6.51971678713152,9.89865440068027,0.004694203,3.5,-8,0,7,1,5,1,5,-1
40.6452369499129,26.51565,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,6.57053948412698,9.94939620068027,0.0030518,3.5,-8,0,7,1,5,1,5,-1
40.6962921760317,26.57565,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,6.6215701814059,10.0004940006803,0.0033982,3.5,-8,0,7,1,5,1,5,-1
40.748979933608,26.61565,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,6.6742414824263,10.0528401006803,0.003482795,3.5,-8,0,7,1,5,1,5,-1
40.8008226862402,26.67565,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,6.726116680839,10.1049950006803,0.002939895,3.5,-8,0,7,1,5,1,5,-1
40.851563533758,26.71565,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,6.77686088435374,10.1556695006803,0.0027866,3.5,-8,0,7,1,5,1,5,-1
40.9023991557063,26.77565,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,6.82768948412698,10.2063644006803,0.002588499,3.5,-8,0,7,1,5,1,5,-1
40.9536635318949,26.81565,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,6.87896378259637,10.2579075006803,0.003028501,3.5,-8,0,7,1,5,1,5,-1
41.0059977082342,26.87566,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,6.93182658730159,10.3107105006803,0.003076403,3.5,-8,0,7,1,5,1,5,-1
41.0593173839726,26.93566,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,6.98525328089569,10.3640818006803,0.004526396,3.5,-8,0,7,1,5,1,5,-1
41.1124317080962,26.97566,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,7.0383901856576,10.4171010006803,0.003253904,3.5,-8,0,7,1,5,1,5,-1
