wallTime,elapsed,local,active,remaining,cooldown,visuals,orbit,slow,immune,held,refreshed,x,y,z,ultcharge,variant
63925004072.5654,3.879349,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004072.5986,3.919342,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004072.6314,3.939339,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004072.6658,3.979332,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004072.6994,3.999329,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004072.732,4.019325,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004072.7657,4.059319,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004072.7981,4.099312,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004072.8316,4.119308,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004072.865,4.159302,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004072.8985,4.199295,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004072.9318,4.219292,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004072.9654,4.259285,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004072.9993,4.299278,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004073.0315,4.319275,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004073.0652,4.359268,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004073.0984,4.399261,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004073.132,4.419258,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004073.165,4.459251,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004073.1989,4.499245,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004073.2319,4.519241,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004073.265,4.559235,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004073.2991,4.599228,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004073.3316,4.619225,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004073.3649,4.659218,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004073.3986,4.699211,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004073.432,4.719208,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004073.4658,4.759201,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004073.4986,4.799194,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004073.5322,4.819191,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004073.5654,4.879181,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004073.5992,4.919174,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004073.6316,4.939171,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004073.6655,4.979164,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004073.6991,5.019157,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004073.7318,5.039154,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004073.7652,5.079147,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004073.7986,5.099144,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004073.8318,5.119141,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004073.8656,5.159134,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004073.8991,5.199127,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004073.9321,5.219124,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004073.9659,5.259117,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004073.9993,5.29911,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004074.0315,5.319107,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004074.065,5.3591,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004074.0994,5.399094,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004074.1321,5.41909,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004074.1656,5.459084,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004074.1993,5.499077,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004074.2318,5.519073,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004074.2659,5.559067,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004074.2987,5.59906,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004074.332,5.619057,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004074.3651,5.65905,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004074.3993,5.699043,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004074.4318,5.71904,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004074.4659,5.759033,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004074.4986,5.799026,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004074.5318,5.819023,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004074.5659,5.859016,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004074.5984,5.89901,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004074.6317,5.919006,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004074.6654,5.978996,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004074.6989,6.01899,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004074.732,6.038986,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004074.7654,6.078979,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004074.7989,6.118973,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004074.8325,6.138969,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004074.8654,6.178963,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004074.8989,6.198959,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004074.9322,6.218956,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004074.9656,6.258949,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004074.9988,6.298943,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004075.0326,6.318939,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004075.065,6.358932,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004075.0998,6.398926,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004075.1325,6.418922,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
63925004075.1661,6.458916,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,0
