wallTime,elapsed,local,requested,repeated,count,kind,x,y,z,fx,fy,fz,duration,remaining,radius,owner,first,second,split,cycle,process
63925005563.4963,7.858681,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005563.5621,7.918671,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005563.6129,7.978661,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005563.6629,7.998657,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005563.7136,8.058647,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005563.7797,8.118637,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005563.8458,8.21862,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005563.9127,8.27861,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005563.9798,8.3386,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005564.0467,8.418587,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005564.1126,8.478577,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005564.1629,8.51857,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005564.2137,8.57856,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005564.2809,8.658546,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005564.3473,8.738533,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005564.4138,8.798523,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005564.4808,8.858513,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005564.547,8.938499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
63925005564.6135,8.998489,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49432
