wallTime,elapsed,local,requested,repeated,count,kind,x,y,z,fx,fy,fz,duration,remaining,radius,owner,first,second,split,cycle,process
63925005565.7099,10.21828,0,0,0,7,6,6,0.1,0,0,0,0,6,5.815567,1.44,3,1.4,0,0,0,47940
63925005565.7099,10.21828,0,0,0,7,7,-6,0.1,6,1,0,-1.192093E-07,5,4.815566,0,-1,-1,0,0,0,47940
63925005565.7763,10.27827,0,0,0,7,1,-6,0.1,-6,0,0,1,5,4.748899,1.495,1,0.3925,1.35,0,0,47940
63925005565.7763,10.27827,0,0,0,7,2,0,0.1,-6,0,0,1,6,5.748899,0,-1,1.4,0.6,1,0,47940
63925005565.7763,10.27827,0,0,0,7,3,6,0.1,-6,1,0,0,3,2.748899,0.8,1,0,0,0,0,47940
63925005565.7763,10.27827,0,0,0,7,4,-6,0.1,0,0,0,-1,3,2.748899,0.55,2,1.45,0,0,0,47940
63925005565.7763,10.27827,0,0,0,7,5,0,0.1,0,0,0,0,5,4.748899,2.1,1,0,0,0,0,47940
63925005565.7763,10.27827,0,0,0,7,6,6,0.1,0,0,0,0,6,5.748899,1.44,3,1.4,0,0,0,47940
63925005565.7763,10.27827,0,0,0,7,7,-6,0.1,6,1,0,-1.192093E-07,5,4.748899,0,-1,-1,0,0,0,47940
63925005565.8265,10.33826,0,0,0,7,1,-6,0.1,-6,0,0,1,5,4.698899,1.495,1,0.3925,1.35,0,0,47940
63925005565.8265,10.33826,0,0,0,7,2,0,0.1,-6,0,0,1,6,5.698899,0,-1,1.4,0.6,1,0,47940
63925005565.8265,10.33826,0,0,0,7,3,6,0.1,-6,1,0,0,3,2.698898,0.8,1,0,0,0,0,47940
63925005565.8265,10.33826,0,0,0,7,4,-6,0.1,0,0,0,-1,3,2.698898,0.55,2,1.45,0,0,0,47940
63925005565.8265,10.33826,0,0,0,7,5,0,0.1,0,0,0,0,5,4.698899,2.1,1,0,0,0,0,47940
63925005565.8265,10.33826,0,0,0,7,6,6,0.1,0,0,0,0,6,5.698899,1.44,3,1.4,0,0,0,47940
63925005565.8265,10.33826,0,0,0,7,7,-6,0.1,6,1,0,-1.192093E-07,5,4.698898,0,-1,-1,0,0,0,47940
63925005565.8946,10.39825,0,0,0,7,1,-6,0.1,-6,0,0,1,5,4.63223,1.495,1,0.3925,1.35,0,0,47940
63925005565.8946,10.39825,0,0,0,7,2,0,0.1,-6,0,0,1,6,5.63223,0,-1,1.4,0.6,1,0,47940
63925005565.8946,10.39825,0,0,0,7,3,6,0.1,-6,1,0,0,3,2.632231,0.8,1,0,0,0,0,47940
63925005565.8946,10.39825,0,0,0,7,4,-6,0.1,0,0,0,-1,3,2.632231,0.55,2,1.45,0,0,0,47940
63925005565.8946,10.39825,0,0,0,7,5,0,0.1,0,0,0,0,5,4.63223,2.1,1,0,0,0,0,47940
63925005565.8946,10.39825,0,0,0,7,6,6,0.1,0,0,0,0,6,5.63223,1.44,3,1.4,0,0,0,47940
63925005565.8946,10.39825,0,0,0,7,7,-6,0.1,6,1,0,-1.192093E-07,5,4.63223,0,-1,-1,0,0,0,47940
63925005565.9602,10.47824,0,0,0,7,1,-6,0.1,-6,0,0,1,5,4.565563,1.495,1,0.3925,1.35,0,0,47940
63925005565.9602,10.47824,0,0,0,7,2,0,0.1,-6,0,0,1,6,5.565563,0,-1,1.4,0.6,1,0,47940
63925005565.9602,10.47824,0,0,0,7,3,6,0.1,-6,1,0,0,3,2.565563,0.8,1,0,0,0,0,47940
