time,elapsed,host,local,round,held,charge,spin,torso,arm,shoeState,shoeSpin,bodyX,bodyZ
23.2617,12.3735,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
23.3134,12.4252,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
23.3642,12.4760,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
23.4145,12.5263,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
23.4657,12.5775,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
23.5163,12.6281,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
23.5665,12.6783,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
23.6179,12.7297,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
23.6689,12.7807,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
23.7332,12.8450,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
23.7835,12.8953,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
23.8352,12.9470,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
23.8854,12.9972,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
23.9364,13.0482,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
23.9887,13.1005,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
24.0389,13.1507,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
24.0916,13.2035,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
24.1431,13.2549,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
24.1937,13.3055,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
24.2438,13.3556,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
24.2942,13.4060,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
24.3448,13.4566,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
24.3956,13.5074,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
24.4461,13.5579,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
24.4967,13.6085,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
24.5479,13.6597,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
24.5983,13.7101,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
24.6493,13.7611,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
24.7012,13.8131,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
24.7516,13.8634,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
24.8022,13.9140,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
24.8544,13.9662,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
24.9056,14.0174,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
24.9558,14.0676,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
25.0063,14.1181,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
25.0572,14.1690,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
25.1077,14.2195,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
25.1585,14.2703,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
25.2090,14.3208,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
25.2603,14.3721,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
25.3104,14.4222,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
25.3607,14.4725,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
25.4114,14.5232,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
25.4623,14.5741,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
25.5131,14.6249,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
25.5644,14.6762,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
25.6149,14.7267,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
25.6657,14.7775,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
25.7267,14.8385,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
25.7787,14.8905,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
25.8290,14.9408,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
25.8793,14.9911,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
25.9293,15.0411,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
25.9807,15.0925,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
26.0321,15.1440,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
26.0838,15.1956,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
26.1345,15.2463,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
26.1848,15.2966,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
26.2357,15.3475,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
26.2859,15.3977,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
26.3362,15.4480,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
26.3865,15.4983,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
26.4366,15.5484,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
26.4878,15.5996,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
26.5385,15.6503,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
26.5887,15.7005,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
26.6400,15.7519,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
26.6916,15.8034,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
26.7431,15.8549,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
26.7932,15.9050,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
26.8447,15.9565,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
26.8960,16.0078,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
26.9475,16.0593,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
26.9985,16.1103,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
27.0491,16.1609,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
27.0999,16.2117,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
27.1510,16.2629,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
27.2021,16.3139,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
27.2534,16.3652,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
27.3037,16.4155,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
27.3544,16.4662,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
27.4046,16.5164,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
27.4547,16.5665,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
27.5058,16.6176,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
27.5577,16.6695,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
27.6086,16.7204,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
27.6601,16.7719,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
27.7109,16.8227,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
27.7611,16.8729,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
27.8114,16.9232,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
27.8628,16.9746,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
27.9143,17.0261,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
27.9647,17.0765,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
28.0155,17.1274,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
28.0668,17.1786,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
28.1175,17.2293,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
28.1683,17.2801,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
28.2202,17.3320,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
28.2710,17.3828,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
28.3216,17.4334,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
28.3717,17.4835,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
28.4224,17.5342,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
28.4727,17.5845,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
28.5233,17.6351,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
28.5741,17.6859,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
28.6246,17.7364,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
28.6752,17.7870,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
28.7298,17.8416,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
28.7812,17.8930,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
28.8323,17.9441,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
28.8842,17.9960,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
28.9344,18.0462,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
28.9858,18.0977,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
29.0367,18.1485,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
29.0873,18.1991,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
29.1380,18.2498,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
29.1886,18.3004,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
29.2395,18.3513,1,0,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
29.2904,18.4022,1,0,1,0,-1.0000,0.0000,-15.357,-57.471,2,0.8000,-4.2809,8.5038
29.3414,18.4532,1,0,1,0,-1.0000,0.0000,-5.975,-34.116,2,0.8000,-4.2809,8.5038
29.3928,18.5046,1,0,1,0,-1.0000,0.0000,5.412,-26.884,2,0.8000,-4.2809,8.5038
29.4435,18.5553,1,0,1,0,-1.0000,0.0000,9.830,-22.585,2,0.8000,-4.2809,8.5038
29.4950,18.6068,1,0,1,0,-1.0000,0.0000,11.377,-17.101,2,0.8000,-4.2809,8.5038
29.5457,18.6575,1,0,1,0,-1.0000,0.0000,8.507,-12.094,2,0.8000,-4.2809,8.5038
29.5972,18.7090,1,0,1,0,-1.0000,0.0000,5.393,-7.216,2,0.8000,-4.2809,8.5038
29.6483,18.7601,1,0,1,0,-1.0000,0.0000,2.608,-3.329,2,0.8000,-4.2809,8.5038
29.6990,18.8108,1,0,1,0,-1.0000,0.0000,0.638,-0.856,2,0.8000,-4.2809,8.5038
29.7492,18.8610,1,0,1,0,-1.0000,0.0000,-0.094,0.000,2,0.8000,-4.2809,8.5038
29.7997,18.9115,1,0,1,0,-1.0000,0.0000,-0.196,-5.805,2,0.8000,-4.2809,8.5038
29.8528,18.9646,1,0,1,0,-1.0000,0.0000,-1.007,-2.521,2,0.8000,-4.2809,8.5038
29.9669,19.0787,1,0,1,0,-1.0000,0.0000,-2.085,0.000,2,0.0000,-4.2809,8.5038
30.0174,19.1292,1,0,1,0,-1.0000,0.0000,-3.219,0.000,0,0.0000,-4.2809,8.5038
30.0692,19.1810,1,0,1,0,-1.0000,0.0000,-4.217,0.000,0,0.0000,-4.2809,8.5038
30.1225,19.2343,1,0,1,0,-1.0000,0.0000,-4.879,0.000,0,0.0000,-4.2809,8.5038
30.1751,19.2869,1,0,1,0,-1.0000,0.0000,-4.933,0.000,0,0.0000,-4.2809,8.5038
30.2264,19.3382,1,0,1,0,-1.0000,0.0000,-4.540,0.000,0,0.0000,-4.2809,8.5038
30.2791,19.3909,1,0,1,0,-1.0000,0.0000,-3.808,0.000,0,0.0000,-4.2809,8.5038
30.3306,19.4424,1,0,1,0,-1.0000,0.0000,-2.883,0.000,0,0.0000,-4.2809,8.5038
30.3810,19.4929,1,0,1,0,-1.0000,0.0000,-1.889,0.000,0,0.0000,-4.2809,8.5038
30.4311,19.5429,1,0,1,0,-1.0000,0.0000,-0.921,0.000,0,0.0000,-4.2809,8.5038
30.4818,19.5936,1,0,1,0,-1.0000,0.0000,-0.049,0.000,0,0.0000,-4.2809,8.5038
30.5325,19.6443,1,0,1,0,-1.0000,0.0000,0.811,0.000,0,0.0000,-4.2809,8.5038
30.5829,19.6947,1,0,1,0,-1.0000,0.0000,1.777,0.000,0,0.0000,-4.2809,8.5038
30.6343,19.7461,1,0,1,0,-1.0000,0.0000,2.793,0.000,0,0.0000,-4.2809,8.5038
30.6858,19.7976,1,0,1,0,-1.0000,0.0000,3.735,0.000,0,0.0000,-4.2809,8.5038
30.7359,19.8477,1,0,1,0,-1.0000,0.0000,4.453,0.000,0,0.0000,-4.2809,8.5038
30.7863,19.8981,1,0,1,0,-1.0000,0.0000,4.909,0.000,0,0.0000,-4.2809,8.5038
30.8379,19.9497,1,0,1,0,-1.0000,0.0000,4.917,0.000,0,0.0000,-4.2809,8.5038
30.8892,20.0010,1,0,1,0,-1.0000,0.0000,4.405,0.000,0,0.0000,-4.2809,8.5038
30.9420,20.0538,1,0,1,0,-1.0000,0.0000,3.433,0.000,0,0.0000,-4.2809,8.5038
30.9931,20.1049,1,0,1,0,-1.0000,0.0000,2.315,0.000,0,0.0000,-4.2809,8.5038
31.0448,20.1566,1,0,1,0,-1.0000,0.0000,1.216,0.000,0,0.0000,-4.2809,8.5038
31.0968,20.2086,1,0,1,0,-1.0000,0.0000,0.426,0.000,0,0.0000,-4.2809,8.5038
31.1479,20.2597,1,0,1,0,-1.0000,0.0000,0.028,0.000,0,0.0000,-4.2809,8.5038
31.1981,20.3099,1,0,1,0,-1.0000,0.0000,-0.292,0.000,0,0.0000,-4.2809,8.5038
31.2499,20.3617,1,0,1,0,-1.0000,0.0000,-1.054,0.000,0,0.0000,-4.2809,8.5038
31.3009,20.4127,1,0,1,0,-1.0000,0.0000,-2.119,0.000,0,0.0000,-4.2809,8.5038
31.3510,20.4628,1,0,1,0,-1.0000,0.0000,-3.231,0.000,0,0.0000,-4.2809,8.5038
31.4028,20.5146,1,0,1,0,-1.0000,0.0000,-4.222,0.000,0,0.0000,-4.2809,8.5038
31.4531,20.5649,1,0,1,0,-1.0000,0.0000,-4.867,0.000,0,0.0000,-4.2809,8.5038
31.5031,20.6149,1,0,1,0,-1.0000,0.0000,-4.948,0.000,0,0.0000,-4.2809,8.5038
31.5542,20.6660,1,0,1,0,-1.0000,0.0000,-4.606,0.000,0,0.0000,-4.2809,8.5038
31.6060,20.7178,1,0,1,0,-1.0000,0.0000,-3.908,0.000,0,0.0000,-4.2809,8.5038
31.6564,20.7682,1,0,1,0,-1.0000,0.0000,-3.030,0.000,0,0.0000,-4.2809,8.5038
31.7065,20.8183,1,0,1,0,-1.0000,0.0000,-2.047,0.000,0,0.0000,-4.2809,8.5038
31.7584,20.8702,1,0,1,0,-1.0000,0.0000,-1.031,0.000,0,0.0000,-4.2809,8.5038
31.8092,20.9210,1,0,1,0,-1.0000,0.0000,-0.146,0.000,0,0.0000,-4.2809,8.5038
31.8603,20.9721,1,0,1,0,-1.0000,0.0000,0.708,0.000,0,0.0000,-4.2809,8.5038
31.9118,21.0236,1,0,1,0,-1.0000,0.0000,1.690,0.000,0,0.0000,-4.2809,8.5038
31.9637,21.0755,1,0,1,0,-1.0000,0.0000,2.718,0.000,0,0.0000,-4.2809,8.5038
32.0145,21.1263,1,0,1,0,-1.0000,0.0000,3.655,0.000,0,0.0000,-4.2809,8.5038
32.0658,21.1776,1,0,1,0,-1.0000,0.0000,4.409,0.000,0,0.0000,-4.2809,8.5038
32.1177,21.2295,1,0,1,0,-1.0000,0.0000,4.902,0.000,0,0.0000,-4.2809,8.5038
32.1687,21.2805,1,0,1,0,-1.0000,0.0000,4.928,0.000,0,0.0000,-4.2809,8.5038
32.2188,21.3307,1,0,1,0,-1.0000,0.0000,4.468,0.000,0,0.0000,-4.2809,8.5038
32.2702,21.3820,1,0,1,0,-1.0000,0.0000,3.538,0.000,0,0.0000,-4.2809,8.5038
32.3212,21.4330,1,0,1,0,-1.0000,0.0000,2.432,0.000,0,0.0000,-4.2809,8.5038
32.3725,21.4843,1,0,1,0,-1.0000,0.0000,1.331,0.000,0,0.0000,-4.2809,8.5038
32.4230,21.5348,1,0,1,0,-1.0000,0.0000,0.482,0.000,0,0.0000,-4.2809,8.5038
32.4735,21.5853,1,0,1,0,-1.0000,0.0000,0.088,0.000,0,0.0000,-4.2809,8.5038
32.5248,21.6366,1,0,1,0,-1.0000,0.0000,-0.217,0.000,0,0.0000,-4.2809,8.5038
32.5761,21.6879,1,0,1,0,-1.0000,0.0000,-0.934,0.000,0,0.0000,-4.2809,8.5038
32.6268,21.7386,1,0,1,0,-1.0000,0.0000,-1.952,0.000,0,0.0000,-4.2809,8.5038
32.6772,21.7890,1,0,1,0,-1.0000,0.0000,-3.073,0.000,0,0.0000,-4.2809,8.5038
32.7381,21.8499,1,0,1,0,-1.0000,0.0000,-4.253,0.000,0,0.0000,-4.2809,8.5038
32.7888,21.9006,1,0,1,0,-1.0000,0.0000,-4.877,0.000,0,0.0000,-4.2809,8.5038
32.8388,21.9506,1,0,1,0,-1.0000,0.0000,-4.941,0.000,0,0.0000,-4.2809,8.5038
32.8900,22.0018,1,0,1,0,-1.0000,0.0000,-4.577,0.000,0,0.0000,-4.2809,8.5038
32.9417,22.0535,1,0,1,0,-1.0000,0.0000,-3.870,0.000,0,0.0000,-4.2809,8.5038
32.9935,22.1053,1,0,1,0,-1.0000,0.0000,-2.957,0.000,0,0.0000,-4.2809,8.5038
33.0446,22.1564,1,0,1,0,-1.0000,0.0000,-1.951,0.000,0,0.0000,-4.2809,8.5038
33.0953,22.2071,1,0,1,0,-1.0000,0.0000,-0.966,0.000,0,0.0000,-4.2809,8.5038
33.1455,22.2573,1,0,1,0,-1.0000,0.0000,-0.097,0.000,0,0.0000,-4.2809,8.5038
33.1958,22.3076,1,0,1,0,-1.0000,0.0000,0.748,0.000,0,0.0000,-4.2809,8.5038
33.2470,22.3588,1,0,1,0,-1.0000,0.0000,1.728,0.000,0,0.0000,-4.2809,8.5038
33.2978,22.4096,1,0,1,0,-1.0000,0.0000,2.731,0.000,0,0.0000,-4.2809,8.5038
33.3487,22.4605,1,0,1,0,-1.0000,0.0000,3.671,0.000,0,0.0000,-4.2809,8.5038
33.3996,22.5114,1,0,1,0,-1.0000,0.0000,4.415,0.000,0,0.0000,-4.2809,8.5038
33.4498,22.5616,1,0,1,0,-1.0000,0.0000,4.892,0.000,0,0.0000,-4.2809,8.5038
33.5005,22.6123,1,0,1,0,-1.0000,0.0000,4.934,0.000,0,0.0000,-4.2809,8.5038
33.5511,22.6629,1,0,1,0,-1.0000,0.0000,4.484,0.000,0,0.0000,-4.2809,8.5038
33.6024,22.7142,1,0,1,0,-1.0000,0.0000,3.561,0.000,0,0.0000,-4.2809,8.5038
33.6525,22.7643,1,0,1,0,-1.0000,0.0000,2.478,0.000,0,0.0000,-4.2809,8.5038
33.7037,22.8155,1,0,1,0,-1.0000,0.0000,1.374,0.000,0,0.0000,-4.2809,8.5038
33.7552,22.8671,1,0,1,0,-1.0000,0.0000,0.490,0.000,0,0.0000,-4.2809,8.5038
33.8057,22.9175,1,0,1,0,-1.0000,0.0000,0.097,0.000,0,0.0000,-4.2809,8.5038
33.8565,22.9683,1,0,1,0,-1.0000,0.0000,-0.197,0.000,0,0.0000,-4.2809,8.5038
33.9076,23.0194,1,0,1,0,-1.0000,0.0000,-0.903,0.000,0,0.0000,-4.2809,8.5038
33.9582,23.0700,1,0,1,0,-1.0000,0.0000,-1.910,0.000,0,0.0000,-4.2809,8.5038
34.0088,23.1207,1,0,1,0,-1.0000,0.0000,-3.034,0.000,0,0.0000,-4.2809,8.5038
34.0612,23.1730,1,0,1,0,-1.0000,0.0000,-4.085,0.000,0,0.0000,-4.2809,8.5038
34.1120,23.2238,1,0,1,0,-1.0000,0.0000,-4.790,0.000,0,0.0000,-4.2809,8.5038
34.1621,23.2739,1,0,1,0,-1.0000,0.0000,-4.970,0.000,0,0.0000,-4.2809,8.5038
34.2126,23.3244,1,0,1,0,-1.0000,0.0000,-4.684,0.000,0,0.0000,-4.2809,8.5038
34.2644,23.3762,1,0,1,0,-1.0000,0.0000,-4.034,0.000,0,0.0000,-4.2809,8.5038
34.3146,23.4264,1,0,1,0,-1.0000,0.0000,-3.188,0.000,0,0.0000,-4.2809,8.5038
34.3650,23.4768,1,0,1,0,-1.0000,0.0000,-2.210,0.000,0,0.0000,-4.2809,8.5038
34.4161,23.5279,1,0,1,0,-1.0000,0.0000,-1.200,0.000,0,0.0000,-4.2809,8.5038
34.4668,23.5786,1,0,1,0,-1.0000,0.0000,-0.293,0.000,0,0.0000,-4.2809,8.5038
34.5188,23.6306,1,0,1,0,-1.0000,0.0000,0.558,0.000,0,0.0000,-4.2809,8.5038
34.5689,23.6807,1,0,1,0,-1.0000,0.0000,1.502,0.000,0,0.0000,-4.2809,8.5038
34.6206,23.7324,1,0,1,0,-1.0000,0.0000,2.528,0.000,0,0.0000,-4.2809,8.5038
34.6709,23.7827,1,0,1,0,-1.0000,0.0000,3.472,0.000,0,0.0000,-4.2809,8.5038
34.7213,23.8331,1,0,1,0,-1.0000,0.0000,4.273,0.000,0,0.0000,-4.2809,8.5038
34.7726,23.8844,1,0,1,0,-1.0000,0.0000,4.809,0.000,0,0.0000,-4.2809,8.5038
34.8238,23.9356,1,0,1,0,-1.0000,0.0000,4.976,0.000,0,0.0000,-4.2809,8.5038
34.8744,23.9862,1,0,1,0,-1.0000,0.0000,4.598,0.000,0,0.0000,-4.2809,8.5038
