time,elapsed,local,host,charge,windup,active,remaining,circles,sky,frontStun,rearStun,casterStun,frontElement,centreX,centreZ,casterX,casterZ,gameTime,realTime,frameDelta,frontX,frontZ,rearX,rearZ,phaister
31.1874253907276,9.318436,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,28.1480083262472,31.1882750012472,0.004361799,3.5,-8,0,7,1
31.2423159458127,9.378426,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,28.2028474277211,31.2445015012472,0.005213102,3.5,-8,0,7,1
31.2959418288351,9.418419,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,28.2564739299887,31.2970495012472,0.004638499,3.5,-8,0,7,1
31.3495251101267,9.478409,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,28.3101108276644,31.3505797012472,0.004183199,3.5,-8,0,7,1
31.4032033021341,9.538399,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,28.3637797264739,31.4052696012472,0.0040955,3.5,-8,0,7,1
31.4551862148813,9.578392,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,28.4157802295918,31.4565712012472,0.004435899,3.5,-8,0,7,1
31.5070316716412,9.638382,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,28.4676244260204,31.5082532012472,0.005803295,3.5,-8,0,7,1
31.5602837021661,9.698372,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,28.5208807256236,31.5617633012472,0.003746599,3.5,-8,0,7,1
31.6136911130382,9.738365,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,28.574246031746,31.6144694012472,0.003516504,3.5,-8,0,7,1
31.6682498669636,9.798355,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,28.6287687287415,31.6702825012472,0.005971698,3.5,-8,0,7,1
31.7205362091644,9.858345,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,28.6810668296485,31.7232972012472,0.004931299,3.5,-8,0,7,1
31.7726085514494,9.898338,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,28.7332293296485,31.7744280012472,0.004775305,3.5,-8,0,7,1
31.8230614628282,9.958328,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,28.7836727253401,31.8248364012472,0.004442297,3.5,-8,0,7,1
31.8739287756232,9.998322,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,28.8345140306122,31.8750573012472,0.003225099,3.5,-8,0,7,1
31.9242026713293,10.05831,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,28.8847713293651,31.9251509012472,0.004247704,3.5,-8,0,7,1
31.9772330582922,10.0983,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,28.9378110260771,31.9784563012472,0.003536395,3.5,-8,0,7,1
32.0290299893834,10.15829,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,28.9895929280045,32.0301706012472,0.003994799,3.5,-8,0,7,1
32.0795554902183,10.21828,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,29.0401127267574,32.0812917012472,0.003745096,3.5,-8,0,7,1
32.1307851452369,10.25828,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,29.0913659297052,32.1315029012472,0.002816504,3.5,-8,0,7,1
32.1819592969178,10.31827,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,29.1425647250567,32.1837284012472,0.0029589,3.5,-8,0,7,1
32.2335168424866,10.35826,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,29.1940939271542,32.2343925012472,0.003115101,3.5,-8,0,7,1
32.2846740080707,10.41825,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,29.2452194302721,32.2855683012472,0.003977799,3.5,-8,0,7,1
32.3348142296786,10.45824,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,29.2953864299887,32.3368723012472,0.004023802,3.5,-8,0,7,1
32.3876971257653,10.51823,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,29.3482943310658,32.3883773012472,0.002941504,3.5,-8,0,7,1
32.4398410495336,10.57822,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,29.400449029195,32.4412027012472,0.003614498,3.5,-8,0,7,1
32.4934037778399,10.61822,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,29.4539647250567,32.4943035012472,0.003756193,3.5,-8,0,7,1
32.5457323539478,10.67821,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,29.5062863307823,32.5466090012472,0.004464102,3.5,-8,0,7,1
32.599717642715,10.7382,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,29.5603154265873,32.6012869012472,0.005250595,3.5,-8,0,7,1
32.6498996216909,10.77819,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,29.6104782312925,32.6512728012472,0.003619905,3.5,-8,0,7,1
32.7006627864495,10.83818,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,29.6612244260204,32.7021627012472,0.003287798,3.5,-8,0,7,1
32.7527575065603,10.87817,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,29.7133341269841,32.7538215012472,0.002890299,3.5,-8,0,7,1
32.8085549331957,10.93816,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,29.7690795280612,32.8094679012472,0.006998902,3.5,-8,0,7,1
32.8587201105675,10.97816,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,29.8193214285714,32.8601305012472,0.004028302,3.5,-8,0,7,1
32.9087245357956,11.03815,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,29.8693411281179,32.9102147012472,0.005635502,3.5,-8,0,7,1
32.9604429401027,11.09814,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,29.9210086309524,32.9624466012472,0.005526906,3.5,-8,0,7,1
33.0112557183264,11.13813,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,29.9718067247732,33.0121030012472,0.004084495,3.5,-8,0,7,1
33.0640384338878,11.19812,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,30.0246010274943,33.0648889012472,0.004311302,3.5,-8,0,7,1
33.1153323457728,11.23811,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,30.0759223285147,33.1163423012472,0.004075701,3.5,-8,0,7,1
33.1676842102676,11.2981,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,30.1282727253401,33.1691698012472,0.003335799,3.5,-8,0,7,1
33.2207569020463,11.35809,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,30.1812955286281,33.2234112012472,0.004004003,3.5,-8,0,7,1
33.2727686430968,11.39809,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,30.233325127551,33.2740142012472,0.005242503,3.5,-8,0,7,1
33.3269214354397,11.45808,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,30.2875022250567,33.3276687012472,0.004235899,3.5,-8,0,7,1
33.3769795657287,11.49807,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,30.3375753259637,33.3778596012472,0.003753295,3.5,-8,0,7,1
33.4292995382648,11.55806,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,30.3898779265873,33.4302381012472,0.003014498,3.5,-8,0,7,1
33.4818899377587,11.61805,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,30.4424813279478,33.4833355012472,0.003020897,3.5,-8,0,7,1
33.5330644743994,11.65804,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,30.493661231576,33.5340317012472,0.002482504,3.5,-8,0,7,1
33.5847387645894,11.71803,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,30.5453533304989,33.5860049012472,0.004050099,3.5,-8,0,7,1
33.6360831387888,11.75803,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,30.5966967261905,33.6375126012472,0.0036991,3.5,-8,0,7,1
33.6906894114346,11.81802,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,30.6512422264739,33.6915229012472,0.004822796,3.5,-8,0,7,1
33.7420968997909,11.87801,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,30.7026073270975,33.7440595012472,0.004365802,3.5,-8,0,7,1
33.7939074110438,11.918,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,30.7544527281746,33.7947188012472,0.003411699,3.5,-8,0,7,1
33.8463360701583,11.97799,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,30.8068890306122,33.8472223012472,0.003345004,3.5,-8,0,7,1
33.8968439502211,12.01798,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,30.857427026644,33.8977180012472,0.003321499,3.5,-8,0,7,1
33.9481759976747,12.07797,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,30.908747930839,33.9492571012472,0.003283305,3.5,-8,0,7,1
34.0011845434026,12.13796,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,30.9617845308957,34.0042410012472,0.0030652,3.5,-8,0,7,1
34.0521899629978,12.17796,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,31.0127591269841,34.0532771012472,0.002923399,3.5,-8,0,7,1
34.1044100738608,12.23795,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,31.0649547264739,34.1057421012472,0.003575099,3.5,-8,0,7,1
34.1569053573755,12.27794,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,31.1174771258503,34.1577705012472,0.003375694,3.5,-8,0,7,1
34.20960032598,12.33793,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,31.1701588293651,34.2104412012472,0.002721903,3.5,-8,0,7,1
34.2599104262574,12.39792,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,31.2204899305556,34.2610972012472,0.002798703,3.5,-8,0,7,1
34.3099705645291,12.43791,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,31.2705345308957,34.3105696012472,0.0023634,3.5,-8,0,7,1
34.363993385263,12.4979,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,31.3245801303855,34.3646995012472,0.004548002,3.5,-8,0,7,1
34.6582918784942,12.77785,0,1,0,1.5467,0,0,1,1,0,0,0,0,0,-8,0,-8,31.6164697278912,34.6652390012472,0.2421482,3.5,-8,0,7,1
34.7105233854044,12.83784,0,1,0,1.255375,0,0,1,1,0,0,0,0,0,-8,0,-8,31.6692288265306,34.7100209012472,0.003581796,3.5,-8,0,7,1
34.7616454015847,12.89783,0,1,0,1.203474,0,0,1,1,0,0,0,0,0,-8,0,-8,31.7208672264739,34.7618263012472,0.003319501,3.5,-8,0,7,1
34.8122973637993,12.93783,0,1,0,1.152168,0,0,1,1,0,0,0,0,0,-8,0,-8,31.7720308248299,34.8125279012472,0.003177098,3.5,-8,0,7,1
34.8646300531679,12.99782,0,1,0,1.100614,0,0,1,1,0,0,0,0,0,-8,0,-8,31.8248921272676,34.8660093012472,0.004485098,3.5,-8,0,7,1
34.9172335593717,13.03781,0,1,0,1.047105,0,0,1,1,0,0,0,0,0,-8,0,-8,31.8777963293651,34.9184166012472,0.003879904,3.5,-8,0,7,1
34.9687388139276,13.0978,0,1,0,0.9965115,0,0,1,1,0,0,0,0,0,-8,0,-8,31.9293525297619,34.9701284012472,0.004842602,3.5,-8,0,7,1
35.0208222594822,13.15779,0,1,0,0.9431775,0,0,1,1,0,0,0,0,0,-8,0,-8,31.9814116284014,35.0228509012472,0.003567701,3.5,-8,0,7,1
