time,elapsed,host,local,possessed,devouring,x,y,z,bodyX,bodyZ,fieldX,fieldZ,fieldCount,s2active,ultactive,s2charges,ultcharge,modelX,modelZ,sourceCharges,sourceX,sourceZ,stunLeft,mashPresses,tripPresses,petYaw
14.1181,3.1493,0,1,0,0,1.1686,1.2998,-7.6581,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6905
14.1683,3.1995,0,1,0,0,1.1690,1.3056,-7.6588,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6905
14.2184,3.2496,0,1,0,0,1.1695,1.3111,-7.6594,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6905
14.2702,3.3014,0,1,0,0,1.1701,1.3161,-7.6599,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6905
14.3208,3.3520,0,1,0,0,1.1709,1.3208,-7.6604,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6905
14.3711,3.4023,0,1,0,0,1.1717,1.3248,-7.6609,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6904
14.4229,3.4542,0,1,0,0,1.1726,1.3281,-7.6612,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6904
14.4732,3.5045,0,1,0,0,1.1737,1.3306,-7.6615,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6902
14.5241,3.5553,0,1,0,0,1.1748,1.3323,-7.6618,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6901
14.5743,3.6055,0,1,0,0,1.1760,1.3332,-7.6620,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6900
14.6247,3.6559,0,1,0,0,1.1773,1.3332,-7.6621,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6898
14.6759,3.7071,0,1,0,0,1.1786,1.3324,-7.6622,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6897
14.7273,3.7585,0,1,0,0,1.1801,1.3306,-7.6622,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6895
14.7773,3.8085,0,1,0,0,1.1816,1.3281,-7.6621,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6894
14.8277,3.8590,0,1,0,0,1.1831,1.3248,-7.6620,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6893
14.8797,3.9109,0,1,0,0,1.1847,1.3207,-7.6618,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6892
14.9300,3.9612,0,1,0,0,1.1864,1.3161,-7.6616,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6891
14.9811,4.0123,0,1,0,0,1.1881,1.3109,-7.6613,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6891
15.0321,4.0633,0,1,0,0,1.1898,1.3052,-7.6610,0.0000,-8.0000,NaN,NaN,0,0,0,1,10.0000,0.0000,-8.0000,0,0.0000,-2.5000,0.0000,0,0,168.6891
