wallTime,elapsed,local,active,remaining,cooldown,visuals,orbit,slow,immune,held,refreshed,x,y,z,ultcharge,variant
63925004127.3312,3.799362,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004127.3644,3.839355,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004127.3978,3.859352,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004127.4315,3.899345,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004127.4651,3.939339,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004127.4976,3.959335,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004127.5317,3.999329,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004127.5644,4.039322,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004127.5985,4.059319,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004127.631,4.099312,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004127.6649,4.139305,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004127.6978,4.159302,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004127.7311,4.199295,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004127.7645,4.239288,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004127.798,4.259285,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004127.8307,4.299278,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004127.8648,4.339272,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004127.8982,4.359268,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004127.9312,4.399261,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004127.9651,4.439255,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004127.9976,4.459251,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004128.0318,4.499245,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004128.0645,4.539238,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004128.098,4.559235,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004128.1311,4.599228,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004128.1645,4.639221,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004128.198,4.659218,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004128.2319,4.699211,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004128.2648,4.739204,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004128.2976,4.759201,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004128.3317,4.799194,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004128.3658,4.839188,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004128.3987,4.859184,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004128.4322,4.899178,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004128.4648,4.939171,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004128.4989,4.959167,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004128.5317,4.999161,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004128.5654,5.039154,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004128.598,5.059151,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004128.632,5.099144,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004128.6651,5.139137,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004128.6982,5.159134,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004128.7326,5.199127,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004128.7653,5.23912,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004128.7983,5.259117,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004128.8322,5.29911,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004128.8647,5.339104,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004128.899,5.3591,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004128.9317,5.399094,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004128.9658,5.439087,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004128.9985,5.459084,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004129.0326,5.499077,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004129.0655,5.53907,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004129.0989,5.559067,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004129.1321,5.59906,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004129.1653,5.639053,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004129.1985,5.65905,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004129.2316,5.699043,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
