time,elapsed,local,host,cheska,firstPredicted,secondPredicted,firstDenied,secondDenied,qcharges,echarges,sheets,walls,colliders,sheetX,sheetZ,wallX,wallZ,casterX,casterZ
25.3606548721716,13.13779,0,1,1,0,0,0,0,1,1,1,0,0,0,-3,NaN,NaN,-0.5291259,-8
25.4273225692473,13.19778,0,1,1,0,0,0,0,1,1,1,0,0,0,-3,NaN,NaN,-0.6303259,-8
25.494026738964,13.25777,0,1,1,0,0,0,0,1,1,1,0,0,0,-3,NaN,NaN,-0.8327258,-8
25.5606938485056,13.33776,0,1,1,0,0,0,0,1,1,1,0,0,0,-3,NaN,NaN,-1.035126,-8
25.6274725325033,13.39775,0,1,1,0,0,0,0,1,1,1,0,0,0,-3,NaN,NaN,-1.186926,-8
25.6941840602085,13.45774,0,1,1,0,0,0,0,1,1,1,0,0,0,-3,NaN,NaN,-1.288126,-8
25.7608521754481,13.53773,0,1,1,0,0,0,0,1,1,1,0,0,0,-3,NaN,NaN,-1.490525,-8
25.8275207854249,13.59772,0,1,1,0,0,0,0,1,1,1,0,0,0,-3,NaN,NaN,-1.692925,-8
25.8942152097262,13.65771,0,1,1,0,0,0,0,1,1,1,0,0,0,-3,NaN,NaN,-1.844725,-8
25.9608832119033,13.73769,0,1,1,0,0,0,0,1,1,1,0,0,0,-3,NaN,NaN,-1.973399,-8
26.027550807409,13.79768,0,1,1,0,0,0,0,1,1,1,0,0,0,-3,NaN,NaN,-1.973399,-8
26.094218909163,13.85767,0,1,1,0,0,0,0,1,1,1,0,0,0,-3,NaN,NaN,-1.973399,-8
26.160948517397,13.93766,0,1,1,0,0,0,0,1,1,1,0,0,0,-3,NaN,NaN,-1.973399,-8
26.2276261138357,13.99765,0,1,1,0,0,0,0,1,1,1,0,0,0,-3,NaN,NaN,-1.973399,-8
26.2942942136154,14.05764,0,1,1,0,0,0,0,0,1,1,0,0,0,-3,NaN,NaN,-1.973399,-8
