time,elapsed,host,local,possessed,devouring,x,y,z,bodyX,bodyZ,fieldX,fieldZ,fieldCount,s2active,ultactive,s2charges,ultcharge,modelX,modelZ,sourceCharges,sourceX,sourceZ,stunLeft,mashPresses,tripPresses,petYaw
22.0889,5.4648,1,0,1,0,1.1682,0.9909,-1.7052,0.0000,-8.0000,NaN,NaN,0,1,0,0,10.0000,0.0000,-8.0000,0,-0.0951,-2.4268,0.0000,0,0,0.0000
22.1395,5.5155,1,0,1,0,1.1682,0.9859,-1.5390,0.0000,-8.0000,NaN,NaN,0,1,0,0,10.0000,0.0000,-8.0000,0,-0.0951,-2.4268,0.0000,0,0,0.0000
22.1909,5.5668,1,0,1,0,1.1682,0.9823,-1.5390,0.0000,-8.0000,NaN,NaN,0,1,0,0,10.0000,0.0000,-8.0000,0,-0.0951,-2.4268,0.0000,0,0,0.0000
22.2426,5.6185,1,0,1,0,1.1682,0.9803,-1.5390,0.0000,-8.0000,NaN,NaN,0,1,0,0,10.0000,0.0000,-8.0000,0,-0.0951,-2.4268,0.0000,0,0,0.0000
22.2931,5.6690,1,0,1,0,1.1682,0.9802,-1.5390,0.0000,-8.0000,NaN,NaN,0,1,0,0,10.0000,0.0000,-8.0000,0,-0.0951,-2.4268,0.0000,0,0,0.0000
22.3437,5.7196,1,0,1,0,1.1682,0.9820,-1.5390,0.0000,-8.0000,NaN,NaN,0,1,0,0,10.0000,0.0000,-8.0000,0,-0.0951,-2.4268,0.0000,0,0,0.0000
22.3939,5.7698,1,0,1,0,1.1682,0.9854,-1.5390,0.0000,-8.0000,NaN,NaN,0,1,0,0,10.0000,0.0000,-8.0000,0,-0.0951,-2.4268,0.0000,0,0,0.0000
22.4443,5.8202,1,0,1,0,1.1682,0.9904,-1.5390,0.0000,-8.0000,NaN,NaN,0,1,0,0,10.0000,0.0000,-8.0000,0,-0.0951,-2.4268,0.0000,0,0,0.0000
22.4956,5.8715,1,0,1,0,1.1682,0.9961,-1.5390,0.0000,-8.0000,NaN,NaN,0,1,0,0,10.0000,0.0000,-8.0000,0,-0.0951,-2.4268,0.0000,0,0,0.0000
22.5466,5.9225,1,0,1,0,1.1682,1.0022,-1.5390,0.0000,-8.0000,NaN,NaN,0,1,0,0,10.0000,0.0000,-8.0000,0,-0.0951,-2.4268,0.0000,0,0,0.0000
22.5980,5.9739,1,0,1,0,1.1682,1.0081,-1.5390,0.0000,-8.0000,NaN,NaN,0,1,0,0,10.0000,0.0000,-8.0000,0,-0.0951,-2.4268,0.0000,0,0,0.0000
22.6485,6.0244,1,0,1,0,1.1682,1.0132,-1.5390,0.0000,-8.0000,NaN,NaN,0,1,0,0,10.0000,0.0000,-8.0000,0,-0.0951,-2.4268,0.0000,0,0,0.0000
22.6997,6.0756,1,0,1,0,1.1682,1.0171,-1.5390,0.0000,-8.0000,NaN,NaN,0,1,0,0,10.0000,0.0000,-8.0000,0,-0.0951,-2.4268,0.0000,0,0,0.0000
22.7498,6.1257,1,0,1,0,1.1682,1.0194,-1.5390,0.0000,-8.0000,NaN,NaN,0,1,0,0,10.0000,0.0000,-8.0000,0,-0.0951,-2.4268,0.0000,0,0,0.0000
22.7999,6.1758,1,0,1,0,1.1682,1.0200,-1.5390,0.0000,-8.0000,NaN,NaN,0,1,0,0,10.0000,0.0000,-8.0000,0,-0.0951,-2.4268,0.0000,0,0,0.0000
22.8510,6.2270,1,0,1,0,1.1682,1.0200,-1.5390,0.0000,-8.0000,NaN,NaN,0,1,0,0,10.0000,0.0000,-8.0000,0,-0.0951,-2.4268,0.0000,0,0,0.0000
22.9251,6.3010,1,0,1,0,1.1682,1.0197,-1.5390,0.0000,-8.0000,NaN,NaN,0,1,0,0,0.0000,0.0000,-8.0000,0,-0.0951,-2.4268,0.0000,0,0,0.0000
22.9755,6.3514,1,0,1,0,1.1682,1.0197,-1.5390,0.0000,-8.0000,NaN,NaN,0,1,0,0,0.0000,0.0000,-8.0000,0,-0.0951,-2.4268,0.0000,0,0,0.0000
23.0270,6.4029,1,0,1,0,1.1682,1.0197,-1.5390,0.0000,-8.0000,NaN,NaN,0,1,0,0,0.0000,0.0000,-8.0000,0,-0.0951,-2.4268,0.0000,0,0,0.0000
23.0780,6.4540,1,0,1,0,1.1682,1.0197,-1.5390,0.0000,-8.0000,NaN,NaN,0,1,0,0,0.0000,0.0000,-8.0000,0,-0.0951,-2.4268,0.0000,0,0,0.0000
