sample,frame_ms
1271,3.333702
1272,6.667099
1273,3.351396
1274,6.640299
1275,3.337401
1276,6.674001
1277,3.344005
1278,6.650397
1279,3.344402
1280,6.658397
1281,3.330003
1282,6.659998
1283,3.355598
1284,6.641801
1285,3.368601
1286,6.635601
1287,3.339895
1288,6.669005
1289,3.329996
1290,6.663102
1291,6.669700
1292,3.330003
1293,6.664796
1294,3.335402
1295,6.664796
1296,3.351701
1297,6.627105
1298,3.367198
1299,6.638400
1300,3.355499
1301,6.651700
1302,3.339597
1303,6.672101
1304,3.338301
1305,6.631002
1306,3.352700
1307,6.668700
1308,3.339697
1309,6.640299
1310,3.366405
1311,6.642496
1312,3.340604
1313,6.678195
1314,3.345302
1315,6.633397
1316,3.368006
1317,6.642297
1318,3.347803
1319,6.651197
1320,3.353898
1321,6.642404
1322,3.355400
1323,6.651396
1324,3.339704
1325,6.656696
1326,3.330003
1327,6.671698
1328,3.347003
1329,6.665101
1330,3.329996
1331,6.651906
1332,3.344196
1333,6.657299
1334,3.340001
1335,6.657802
1336,3.362500
1337,6.642999
1338,3.348597
1339,6.640001
1340,3.342404
1341,6.659899
1342,3.339597
1343,6.670302
1344,3.335700
1345,6.660899
1346,3.347399
1347,6.643998
1348,3.363301
1349,6.648101
1350,3.342198
1351,6.646903
1352,3.354202
1353,6.634800
1354,3.365894
1355,6.653203
1356,3.373902
1357,6.619296
1358,3.375206
1359,6.615597
1360,3.363202
1361,6.640001
1362,3.356696
1363,6.647902
1364,3.368800
1365,6.627501
1366,3.355400
1367,6.669600
1368,3.352395
1369,6.640101
1370,3.343105
1371,6.637393
1372,6.680102
1373,3.346804
1374,6.639300
1375,3.369593
1376,6.645706
1377,3.329996
1378,6.649603
1379,3.351602
1380,6.671294
1381,3.335806
1382,6.646996
1383,3.360303
1384,6.626998
1385,3.381399
1386,6.637104
1387,3.361196
1388,6.641305
1389,3.349199
1390,6.650397
1391,3.346903
1392,6.648299
1393,3.344395
1394,6.665604
1395,3.329996
1396,6.677303
1397,3.339399
1398,6.652799
1399,3.359899
1400,6.632405
1401,3.360700
1402,6.645897
1403,3.330003
1404,6.664697
1405,3.339498
1406,6.663903
1407,3.337301
1408,6.655201
1409,3.343197
1410,6.661798
1411,3.330003
1412,6.665795
1413,3.369204
1414,6.634297
1415,3.330003
1416,6.665200
1417,3.334502
1418,6.666000
1419,3.336196
1420,6.662698
1421,3.340505
1422,6.665597
1423,3.340101
1424,6.659602
1425,3.329996
1426,6.664803
1427,3.345401
1428,6.661997
1429,3.339803
1430,6.652601
1431,3.339597
1432,6.654698
1433,3.351502
1434,6.644799
1435,3.342503
1436,6.661303
1437,3.351098
1438,6.640001
1439,3.362096
1440,6.643098
1441,3.370302
1442,6.638499
1443,3.355598
1444,6.644302
1445,3.333702
1446,6.653401
1447,3.356399
