time,elapsed,local,host,zack,pick,charged,held,s2charges,ultcharge,grounded,casterY,ultRemaining,bolts,boltX,boltZ,chargeVisuals,chargedFlight,shoeState,shoeX,shoeY,shoeZ,frontStun,frontX,frontY,frontZ,magnetRemaining,wallTime
24.7791660808772,12.71786,1,0,1,3,0,1,1,20,1,0.12,0,0,0,0,0,0,1,0.8824717,0.7479128,-7.671149,0,3,0.009999998,-5,0,63925003123.6412
24.8432425256073,12.77785,1,0,1,3,0,1,1,0,1,0.12,6.969232,3,0,-3.666576,2,0,1,0.8914037,0.7300366,-7.815346,0,3,0.009999998,-5,0,63925003123.7039
24.909937529657,12.83784,1,0,1,3,0,1,1,0,1,0.12,6.902536,3,0,-3.666576,2,0,1,0.862206,0.7421646,-7.685914,0,3,0.009999998,-5,0,63925003123.7717
24.9601048020273,12.89783,1,0,1,3,0,1,1,0,1,0.12,6.852536,3,0,-3.666576,2,0,1,0.8746913,0.7321301,-7.735571,0,3,0.009999998,-5,0,63925003123.822
25.0106054104306,12.93783,1,0,1,3,0,1,1,0,1,0.12,6.802535,3,0,-3.666576,2,0,1,0.8903406,0.7221528,-7.823133,0,3,0.009999998,-5,0,63925003123.8718
25.061107121259,12.99782,1,0,1,3,0,1,1,0,1,0.12,6.752535,3,0,-3.666576,2,0,1,0.8762725,0.6725293,-7.826584,0,3,0.009999998,-5,0,63925003123.9208
25.1116081360169,13.03781,1,0,1,3,0,1,1,0,1,0.12,6.702533,3,0,-3.666576,2,0,1,0.7497002,0.4384676,-7.819078,0,3,0.009999998,-5,0,63925003123.9713
25.1621089438349,13.0778,1,0,1,3,0,1,1,0,1,0.12,6.652532,1,0,-3.666576,2,0,1,0.5664094,0.2178671,-7.939007,0,3,0.009999998,-5,0,63925003124.0227
25.2126187347248,13.1178,1,0,1,3,0,1,1,0,1,0.12,6.602523,1,0,-3.666576,2,0,1,0.4953687,0.1575931,-8.02128,1.942001,3.034699,0.07799707,-5.015423,0,63925003124.0727
25.2631194428354,13.17779,1,0,1,3,0,1,1,0,1,0.12,6.552522,0,0,0,2,0,1,0.660754,0.2985892,-7.829927,1.892009,3.372118,0.4293886,-5.165397,0,63925003124.1216
25.3136209598929,13.21778,1,0,1,3,0,1,1,0,1,0.12,6.502521,0,0,0,2,0,1,0.698582,0.6737593,-7.552161,1.858181,3.714003,0.6131088,-5.317356,0,63925003124.1708
25.3641216680035,13.29777,1,0,1,3,0,1,1,0,1,0.12,6.45252,0,0,0,2,0,1,0.5536449,0.9391692,-7.453291,1.80818,4.121367,0.7759838,-5.498419,0,63925003124.222
