time,elapsed,local,host,sean,pick,charged,held,s2charges,ultcharge,grounded,casterY,pose,craters,craterX,craterZ,embers,fireFlight,shoeState,shoeX,shoeY,shoeZ,frontStun,chargeRemaining,wallTime
29.3673788059565,20.07663,2,0,1,2,1,1,1,15,1,0.009999998,-1,0,0,0,1,0,1,0.5647082,1.176825,-7.442726,0,2.266603,63925001124.6322
29.4340466068375,20.13662,2,0,1,2,1,1,1,15,1,0.009999998,-1,0,0,0,1,0,1,0.5647082,1.176825,-7.442726,0,2.199885,63925001124.6983
29.5007139036494,20.19661,2,0,1,2,1,1,1,15,1,0.009999998,-1,0,0,0,1,0,1,0.5647082,1.176825,-7.442726,0,2.133218,63925001124.7655
29.5673826110798,20.2566,2,0,1,2,1,1,1,15,1,0.009999998,-1,0,0,0,1,0,1,0.5647082,1.176825,-7.442726,0,2.06655,63925001124.8319
29.6341723767916,20.31659,2,0,1,2,1,1,1,15,1,0.009999998,-1,0,0,0,1,0,1,0.5647082,1.176825,-7.442726,0,1.999758,63925001124.8993
29.7008394783984,20.39658,2,0,1,2,1,1,1,15,1,0.009999998,-1,0,0,0,1,0,1,0.5647082,1.176825,-7.442726,0,1.933091,63925001124.9653
29.7675073848168,20.45657,2,0,1,2,1,1,1,15,1,0.009999998,-1,0,0,0,1,0,1,0.5647082,1.176825,-7.442726,0,1.866423,63925001125.0321
29.8175782235401,20.49656,2,0,1,2,1,1,1,15,1,0.009999998,-1,0,0,0,1,0,1,0.5647082,1.176825,-7.442726,0,1.816422,63925001125.0821
29.867753875001,20.55655,2,0,1,2,1,1,1,15,1,0.009999998,-1,0,0,0,1,0,1,0.5647082,1.176825,-7.442726,0,1.766174,63925001125.1318
29.9344212734761,20.61654,2,0,1,2,1,1,1,15,1,0.009999998,-1,0,0,0,1,0,1,0.5647082,1.176825,-7.442726,0,1.699507,63925001125.1992
30.0004395197953,20.69653,2,0,1,2,1,1,1,15,1,0.009999998,-1,0,0,0,1,0,1,0.5647082,1.176825,-7.442726,0,1.632822,63925001125.2652
