time,elapsed,local,host,charge,windup,active,remaining,circles,sky,frontStun,rearStun,casterStun,frontElement,centreX,centreZ,casterX,casterZ,gameTime,realTime,frameDelta,frontX,frontZ,rearX,rearZ
18.4510588928638,4.759201,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,14.6609831278345,18.4525442047619,0.004438797,3.5,-8,0,7
18.5014797554025,4.799194,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,14.7113948270975,18.5031406047619,0.004219097,3.5,-8,0,7
18.5618401126051,4.859184,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,14.7716309311224,18.5637945047619,0.014832,3.5,-8,0,7
18.6123019071179,4.919174,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,14.8222507298753,18.6144149047619,0.004547803,3.5,-8,0,7
18.6651367485034,4.959167,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,14.875008531746,18.6662248047619,0.005697399,3.5,-8,0,7
18.7169790845201,5.019157,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,14.9268738307823,18.7182995047619,0.005865299,3.5,-8,0,7
18.7685454213759,5.059151,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,14.9784277281746,18.7700153047619,0.003666801,3.5,-8,0,7
18.8205970514612,5.119141,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,15.0305217261905,18.8213056047619,0.002955095,3.5,-8,0,7
18.8730633593444,5.179131,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,15.0829701318027,18.8744394047619,0.003230704,3.5,-8,0,7
18.9254218411841,5.219124,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,15.1353200325964,18.9263544047619,0.003873101,3.5,-8,0,7
18.9764581583277,5.279114,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,15.1863486323696,18.9772295047619,0.003957199,3.5,-8,0,7
19.0283976076031,5.319107,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,15.2382833262472,19.0295759047619,0.003125496,3.5,-8,0,7
19.0807963527576,5.379097,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,15.2906848285147,19.0816777047619,0.002947102,3.5,-8,0,7
19.1311902729399,5.439087,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,15.3411086309524,19.1323996047619,0.002767602,3.5,-8,0,7
19.1846640853584,5.47908,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,15.3945682327097,19.1855001047619,0.003498902,3.5,-8,0,7
19.2365741690295,5.53907,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,15.4465136267007,19.2373898047619,0.003405995,3.5,-8,0,7
19.2884159688628,5.579063,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,15.4983499291383,19.2896449047619,0.0031955,3.5,-8,0,7
19.3400520328875,5.639053,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,15.5499904265873,19.3410228047619,0.002934198,3.5,-8,0,7
19.3900723393494,5.699043,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,15.6000144274376,19.3920951047619,0.003642297,3.5,-8,0,7
19.4406053918367,5.739037,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,15.6505314271542,19.4416455047619,0.003592999,3.5,-8,0,7
19.4928618749347,5.799026,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,15.7027920280612,19.4951398047619,0.003271996,3.5,-8,0,7
19.5439754912863,5.83902,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,15.7538689271542,19.5449361047619,0.003278798,3.5,-8,0,7
19.5963916510763,5.89901,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,15.8062888321995,19.5970375047619,0.0041813,3.5,-8,0,7
19.6485481037758,5.939003,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,15.8584563279478,19.6495106047619,0.003188499,3.5,-8,0,7
19.7001419920381,5.998993,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,15.9100716269841,19.7014656047619,0.003273895,3.5,-8,0,7
19.7513671304123,6.058983,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,15.9612716269841,19.7526495047619,0.003123101,3.5,-8,0,7
19.8030739592202,6.098976,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,16.0129981292517,19.8044732047619,0.003154103,3.5,-8,0,7
19.8544972818578,6.158966,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,16.0643992276077,19.8561896047619,0.004429996,3.5,-8,0,7
19.9060268308595,6.198959,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,16.115934630102,19.9067041047619,0.0026759,3.5,-8,0,7
19.9581095422874,6.258949,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,16.1680233276644,19.9589251047619,0.002267,3.5,-8,0,7
20.0116899871733,6.318939,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,16.2216454294218,20.0136205047619,0.005240901,3.5,-8,0,7
20.0636864159722,6.358932,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,16.273575127551,20.0647274047619,0.004184396,3.5,-8,0,7
20.1181665729289,6.418922,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,16.3280588293651,20.1191009047619,0.005638598,3.5,-8,0,7
20.1692609926546,6.458916,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,16.3792118268141,20.1703036047619,0.004013598,3.5,-8,0,7
20.2195433992473,6.518906,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,16.4294800311791,20.2206770047619,0.005585105,3.5,-8,0,7
20.2696702739364,6.558899,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,16.4796209325397,20.2707876047619,0.0038062,3.5,-8,0,7
20.31971658136,6.618889,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,16.5296257298753,20.3204949047619,0.002937302,3.5,-8,0,7
20.3718835480697,6.678879,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,16.5817728316327,20.3741456047619,0.003832001,3.5,-8,0,7
20.4228119458212,6.718872,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,16.6326883290816,20.4236512047619,0.005021599,3.5,-8,0,7
20.4753550707456,6.778862,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,16.6852412273243,20.4762349047619,0.003594799,3.5,-8,0,7
20.5269833448436,6.818855,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,16.7368837301587,20.5280613047619,0.003178501,3.5,-8,0,7
20.5792195498687,6.878845,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,16.7891144274376,20.5800189047619,0.003613598,3.5,-8,0,7
20.6323151348787,6.938835,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,16.8422505314626,20.6352453047619,0.004914605,3.5,-8,0,7
20.684666966903,6.978828,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,16.894615327381,20.6862744047619,0.003963995,3.5,-8,0,7
20.739408185638,7.038818,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,16.9492959325397,20.7402693047619,0.005250205,3.5,-8,0,7
20.7904001450213,7.098808,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,17.0002952310091,20.7920933047619,0.004225801,3.5,-8,0,7
20.8429375713714,7.138802,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,17.052884630102,20.8445496047619,0.003347399,3.5,-8,0,7
20.8941180740111,7.198792,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,17.1040661281179,20.8960996047619,0.004051602,3.5,-8,0,7
20.945373161668,7.238785,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,17.1553030328798,20.9463872047619,0.003226807,3.5,-8,0,7
20.9992535112612,7.298775,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,17.2091469316893,21.0003623047619,0.004664102,3.5,-8,0,7
21.0504008508916,7.358765,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,17.2603273313492,21.0531388047619,0.003288804,3.5,-8,0,7
21.1035494152154,7.398758,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,17.313499029195,21.1053069047619,0.004393998,3.5,-8,0,7
21.1566359350993,7.458748,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,17.366512329932,21.1573359047619,0.004047102,3.5,-8,0,7
21.2079581513186,7.498741,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,17.4179177295918,21.2089820047619,0.004523398,3.5,-8,0,7
21.2598158857739,7.558731,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,17.4697319302721,21.2606861047619,0.003773398,3.5,-8,0,7
21.3113228629134,7.618721,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,17.5212750283447,21.3138506047619,0.003883099,3.5,-8,0,7
21.3643145303125,7.658714,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,17.5742017290249,21.3652547047619,0.003461997,3.5,-8,0,7
21.4183797700098,7.718704,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,17.6282848285147,21.4193508047619,0.004537996,3.5,-8,0,7
21.4689366602199,7.758698,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,17.6788675311791,21.4700242047619,0.003725198,3.5,-8,0,7
21.5213872548263,7.818687,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,17.731288725907,21.5223524047619,0.004079797,3.5,-8,0,7
21.571924604252,7.878677,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,17.7818056264172,21.5735907047619,0.003445897,3.5,-8,0,7
21.6240404442023,7.918671,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,17.8339253259637,21.6250220047619,0.004077296,3.5,-8,0,7
21.6767922340543,7.978661,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,17.8866682327097,21.6774919047619,0.004203005,3.5,-8,0,7
21.7279992150678,8.018654,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,17.9378940263605,21.7292638047619,0.002729698,3.5,-8,0,7
21.7780825895956,8.078644,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,17.9879661281179,21.7789857047619,0.004038301,3.5,-8,0,7
21.828676114257,8.118637,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,18.038599029195,21.8299776047619,0.003216298,3.5,-8,0,7
21.8800751246442,8.178627,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,18.089976225907,21.8810832047619,0.002911394,3.5,-8,0,7
21.9328963802895,8.238617,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,18.1428258290816,21.9344378047619,0.004279202,3.5,-8,0,7
21.9831503323163,8.27861,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,18.1930833262472,21.9840357047619,0.003274497,3.5,-8,0,7
22.0350919342926,8.3386,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,18.2449799319728,22.0359998047619,0.004216305,3.5,-8,0,7
22.0869472251623,8.378593,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,18.2968518282313,22.0880010047619,0.002694501,3.5,-8,0,7
22.1374314523046,8.438583,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,18.3473106292517,22.1382358047619,0.004017701,3.5,-8,0,7
22.18810967508,8.478577,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,18.3979925311791,22.1892179047619,0.003289902,3.5,-8,0,7
22.2399521097168,8.538567,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,18.4498532312925,22.2409201047619,0.0032946,3.5,-8,0,7
22.2931985146436,8.598557,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,18.5031022321429,22.2950522047619,0.0039089,3.5,-8,0,7
22.34345961296,8.63855,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,18.5533950325964,22.3442948047619,0.003042602,3.5,-8,0,7
22.3953447055235,8.69854,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,18.6052430272109,22.3966839047619,0.004369395,3.5,-8,0,7
22.4476388946618,8.738533,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,18.657575127551,22.4489488047619,0.003969097,3.5,-8,0,7
22.5009319493431,8.798523,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,18.7108196286848,22.5023285047619,0.003832299,3.5,-8,0,7
22.5517259893706,8.858513,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,18.761649029195,22.5538355047619,0.003332703,3.5,-8,0,7
22.6035834390926,8.898506,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,18.813512329932,22.6044015047619,0.002880102,3.5,-8,0,7
22.6547240564669,8.958496,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,18.8646750283447,22.6559016047619,0.004646797,3.5,-8,0,7
